"","SC249360.PC04924.C01","SC249365.PC04924.H01","SC249382.PC04924.D02","SC249385.PC04924.G02","SC249394.PC04924.G03","SC249398.PC04924.C04","SC249410.PC04924.E05","SC249417.PC04924.D06","SC249421.PC04924.H06","SC249426.PC04924.D07","SC249433.PC04924.B08","SC249436.PC04924.E08","SC249447.PC04924.G09","SC249452.PC04924.D10","SC253845.PC04924.H10","SC253846.PC04924.A11","SC249410.PC04925.F02","SC249426.PC04925.F03","SC249433.PC04925.C04","SC249436.PC04925.E04","SC249447.PC04925.C05","SC253182.PC04925.H05","SC253186.PC04925.D06","SC253193.PC04925.C07","SC253200.PC04925.C08","SC253846.PC04925.D09","SC249360.PC07578.B09","SC249365.PC07578.E09","SC249382.PC07578.H05","SC249385.PC07578.C07","SC249410.PC07578.B01","SC249421.PC07578.F02","SC249426.PC07578.F03","SC249433.PC07578.G08","SC249436.PC07578.E04","SC253182.PC07578.A01","SC253186.PC07578.D06","SC253200.PC07578.C08","SC253845.PC07578.C09","SC253846.PC07578.D09","SC304090.PC07578.G04","SC249396.PC04924.A04","SC249399.PC04924.D04","SC249401.PC04924.F04","SC249405.PC04924.A05","SC249407.PC04924.B05","SC249411.PC04924.F05","SC249414.PC04924.A06","SC249418.PC04924.E06","SC249419.PC04924.F06","SC249424.PC04924.B07","SC249429.PC04924.G07","SC249430.PC04924.H07","SC249435.PC04924.D08","SC249440.PC04924.A09","SC249441.PC04924.B09","SC249445.PC04924.E09","SC249448.PC04924.H09","SC249449.PC04924.A10","SC249453.PC04924.E10","SC249396.PC04925.A02","SC249405.PC04925.C02","SC249411.PC04925.G02","SC249414.PC04925.H02","SC249418.PC04925.B03","SC249419.PC04925.C03","SC249424.PC04925.E03","SC249429.PC04925.G03","SC249430.PC04925.H03","SC249435.PC04925.D04","SC249440.PC04925.G04","SC249441.PC04925.H04","SC249445.PC04925.B05","SC249448.PC04925.A11","SC249448.PC04925.D05","SC249449.PC04925.E05","SC249453.PC04925.F05","SC253183.PC04925.A06","SC253184.PC04925.B06","SC253188.PC04925.E06","SC253190.PC04925.G06","SC253190.PC04925.H06","SC253197.PC04925.G07","SC253197.PC04925.H07","SC253199.PC04925.A08","SC253199.PC04925.B08","SC253199.PC04925.E11","SC253201.PC04925.D08","SC253201.PC04925.E08","SC253203.PC04925.G08","SC253203.PC04925.H08","SC249411.PC07578.G02","SC249414.PC07578.H02","SC249424.PC07578.E03","SC249429.PC07578.G03","SC249430.PC07578.H03","SC249441.PC07578.H04","SC249448.PC07578.D05","SC249453.PC07578.F05","SC253183.PC07578.D08","SC253184.PC07578.G06","SC253201.PC07578.E08","SC304095.PC07578.A06","SC304096.PC07578.A07","SC304098.PC07578.A08","SC304929.PC07578.B04","SC304931.PC07578.B06"
"Ruminococcus 1",4.72005361980912e-05,5.18076554445529e-05,0.000198263214243229,0.000705523366051979,7.97506463125295e-05,0.000195488466180495,0.000183410518593241,4.19208115869123e-05,6.95399545672297e-05,4.37101145205e-05,0.000519019326640716,5.23505392105539e-05,0.0131484630845128,0.000436371960597758,0.000161473871989666,0.000101549806274216,0.000228857998587051,0.000193584385711195,0.000413838768415825,8.12527699807948e-05,0.0139060040476726,0.000116246836744731,0.000140411156905338,0.000104145873653698,0.000161505571942232,0.000159159637116027,0.000157094167708269,5.17330574236937e-05,9.64320154291225e-05,0.00105343027838553,7.98970925448023e-06,0.00101836422090929,0.000192763652485687,0.000839497963594049,0.000113678347116833,0.000116402390129077,0.000268073819064281,0.000155108612959694,6.92974013474495e-05,0.000691714935870914,0.00788033332538945,0.0409303221457119,0.0383032147612707,0.0479683392807319,0.0396893874029336,0.0306165972838327,0.050911182957759,0.0372453477485358,0.0383299498871396,0.0696368679770059,0.0431272047982585,0.0453277819238776,0.117209812704807,0.140817289470224,0.145234201289991,0.169837186734647,0.170757970630004,0.126176251890977,0.18525293614277,0.138870847465781,0.0366202984292213,0.0415967035797064,0.041790557690913,0.0421341568021959,0.049907593877162,0.066545948392938,0.0364698131776073,0.0590161096114648,0.11974924774323,0.131231241028318,0.134595539280959,0.175826564155505,0.133437475726479,0.134069119127337,0.135296932987062,0.178673303182386,0.155005033184897,0.0280736601896848,0.0394639226907921,0.0175675905602913,0.0451629309405311,0.0457963721799295,0.0399839933360011,0.0546602137247686,0.0374166942818219,0.0311323167558891,0.0358042848173663,0.0508548142075185,0.0423332073007253,0.0376514700282191,0.0375516658879344,0.0440050201100867,0.0442807465174181,0.0388913336748018,0.065258249470654,0.124681329469701,0.178375730431436,0.140833310139442,0.165810241276247,0.041912035333088,0.0406749779624732,0.0446109486679662,0.0229013201079425,0.0332949457917942,0.0452331284884704,0.0574826637740673,0.0515248242246474
"Ruminococcus 2",0.0173981176426164,0.0150846623436056,0.0109936952297871,0.0126024111261035,0.00906499013085752,0.0125282608326109,0.00699252602136733,0.00620428011486302,0.00766484832563243,0.00960165515633651,0.104848733183091,0.0903701183122186,0.089193101800447,0.113606936168082,0.0187847937747978,0.0183492688413948,0.00712444899949253,0.0096678319687532,0.100130589122478,0.0924287191608805,0.0954081403193164,0.0369575520204594,0.0438578378333733,0.0757314077918471,0.0786957150021676,0.019352364967517,0.0190903564671571,0.0162894464562856,0.0105630146131593,0.014313391824497,0.00784589448789959,0.00956084095002441,0.0110325063772642,0.108694206632865,0.0959729445533862,0.0400424222044026,0.0453256391444212,0.0833745725280488,0.0204196342637151,0.0211716487381051,0.0228148359985066,0.0207540809938845,0.0188472512840023,0.0245678957957032,0.0213546160483175,0.0329113492117655,0.0309939956729951,0.0357623678473556,0.0326514387927485,0.0368858249856844,0.023180776088987,0.0430496091755371,0.137344797522773,0.134420371129555,0.170620555320752,0.134224673064186,0.176555501802463,0.130449646590258,0.171524065829127,0.174737196603401,0.019826633965514,0.0200875611640484,0.0344114874175067,0.0354892205638474,0.0296528347546472,0.0424626527840652,0.0226513001114265,0.0297244760638089,0.124894684052156,0.140888033407282,0.16534620505992,0.118023671746946,0.186783122027842,0.128679226425466,0.115320941837383,0.164873870372973,0.161428742045009,0.0327437586711447,0.0330857203418408,0.0214554302145543,0.0373378864387692,0.0349462116937535,0.0457333257111124,0.0372247720755189,0.0280054493906256,0.0268902078721547,0.0274101022610969,0.0287269015295829,0.0325920324476678,0.039623875875133,0.0402975955145024,0.0348245431996284,0.0373258709026935,0.022500847659378,0.0303174489884932,0.1241429544123,0.118058714440673,0.115074174065518,0.16590452664033,0.0283937553674396,0.0386391302522772,0.0335445094217024,0.0136532710962001,0.0182556610266509,0.0254834526695608,0.0402587843334754,0.033911343081856
"Sellimonas",0.00053808611265824,0.000500807335964011,0.000277568499940521,0.000405675935479888,7.31047591198187e-05,0.000169989970591735,5.34947345896954e-05,0.000111788830898433,6.95399545672297e-05,7.28501908675001e-05,0.00129754831660179,0.00128258821065857,0.000780053127942768,0.00109450672084356,0.000230676959985237,0.000492125984251968,6.96524343525806e-05,2.27746336130817e-05,0.0010208022954257,0.00142561678239031,0.000854508657521925,0.00012518890110971,0.000437752430351936,0.000937312862883279,0.0008755302057921,0.000477478911348082,0.000348339241440075,0.000336264873254009,0.000304131740968771,0.000302032457439207,0.000103866220308243,4.20811661532764e-05,3.21272754142812e-05,0.000930928434876569,0.00134282547531759,0.000206937582451693,0.000479711044641345,0.00109314641514451,0.000284889316650626,0.000368483657426562,0.000325699260424362,0,2.28267072474795e-05,1.46849347254651e-05,1.48760822349826e-05,0,0,0,7.09813886798881e-06,7.43665826324283e-06,7.71920615683883e-06,0,0,0,0,0,1.56057366687995e-05,0,0,1.60368205399597e-05,1.87220339617696e-05,1.03013134174607e-05,0,0,0,0,0,0,2.00601805416249e-05,8.15607464439514e-06,8.32223701731025e-06,1.81115125829734e-05,0,0,0,0,8.53082185937793e-06,1.51626574073372e-05,0,0,1.45311875613034e-05,9.24992368812957e-06,2.44999959166673e-05,2.77744988438865e-05,0,1.76387063772743e-05,0,0,0,0,7.18829745174855e-06,0,0,0,3.17211080183031e-05,0,0,0,0,0,0,6.76846437080355e-06,0,3.40717824312261e-05,1.691379601962e-05,0,2.87567039065982e-05
"Serratia",7.55208579169459e-05,6.04422646853117e-05,0.000168523732106745,8.81904207564974e-05,0.000651296944885658,2.54984955887603e-05,6.11368395310804e-05,6.98680193115205e-05,0.000100446601041554,0.000116560305388,2.04876049989756e-05,3.92629044079154e-05,0.000302182743257108,4.29218321899434e-05,5.38246239965552e-05,3.90576177977753e-05,9.95034776465437e-06,9.1098534452327e-05,5.51785024554434e-05,4.43196927167972e-05,0.000206881043400045,8.9420643649793e-06,4.95568789077664e-05,3.47152912178992e-05,1.70005865202349e-05,3.61726447990971e-05,2.73207248188294e-05,0,0.000133521252132631,6.62998077305576e-05,5.59279647813616e-05,8.41623323065529e-05,0.000109232736408556,6.64948882054692e-05,4.26293801688123e-05,1.29335989032308e-05,0.000204582651391162,8.1247368693173e-05,4.61982675649663e-05,5.17170045510964e-05,0.000119158266008913,0.000703038474502817,0.00179570097013506,0.000352438433411163,0.000818184522924043,0.000537432607657135,0.000599622399948141,0.000526218674612341,0.000802089692082736,0.00115268203080264,0.000903147120350143,0.000746297969283947,0.000428403932297147,0.000595601828574965,0.000569653981146291,0.000254155049983826,0.000710061018430375,0.0016153431963283,0.000694504731313482,0.000449030975118873,0.000636549154700167,0.000669585372134947,0.000462325041699906,0.00033167495854063,0.000447527411053927,0.000754489210804285,0.000577465819716798,0.000613849386544107,0.000381143430290873,0.000481208404019314,0.000349533954727031,0.00019017088212122,0.000647293880052129,0.00102800602525754,0.0010827520733133,0.000496085062051973,0.000332702052515739,0.0017133802870291,0.00135849929184611,0.00179504194102734,0.00132960366185927,0.00129498931633814,0.000963666506055582,0.000874896713582424,0.000729040097205346,0.000705548255090972,0.000851459091260934,0.000426000498340206,0.000570583989275771,0.00066397820589183,0.000460051036911907,0.000662101133477612,0.000504125599292166,0.00111097484435531,0.000602701052347758,0.000403781293050211,0.000139962909828895,0.00124551198196443,0.000320570237881974,0.00174058397742608,0.00190292294561278,0.000561782542776695,0.000175041937130771,0.000477004954037166,0.00064272424874556,0.0003409134932011,0.000388215502739076
"Staphylococcus",7.55208579169459e-05,3.45384369630352e-05,0.000208176374955391,2.64571262269492e-05,0.00125607267942234,5.09969911775205e-05,1.52842098827701e-05,3.49340096557603e-05,8.49932778043918e-05,3.642509543375e-05,7.51212183295773e-05,4.58067218092346e-05,0.000112440090514273,0.000143072773966478,3.07569279980316e-05,6.24921884764404e-05,6.96524343525806e-05,4.55492672261635e-05,6.43749195313506e-05,3.69330772639976e-05,5.396896784349e-05,3.57682574599172e-05,5.78163587257275e-05,1.73576456089496e-05,0.00010200351912141,3.61726447990971e-05,4.09810872282442e-05,5.81996896016555e-05,0.000192864030858245,6.62998077305576e-05,1.59794185089605e-05,0.000134659731690485,0.000179912742319975,5.81830271797856e-05,0.000156307727285645,5.17343956129232e-05,0.000514983915570856,0.000406236843465865,7.69971126082772e-05,3.87877534133223e-05,0.000222428763216638,0.000134829296479992,5.32623169107856e-05,2.93698694509303e-05,7.4380411174913e-05,0.000110898792056234,5.67210378329322e-05,0.000129846166462785,2.12944166039664e-05,8.9239899158914e-05,0.000154384123136777,0.000109980753368161,2.25475753840604e-05,3.0940354731167e-05,5.51278046270604e-05,8.47183499946088e-05,0,0.000102561472782749,6.82102861111456e-05,4.00920513498994e-05,0.000149776271694157,5.15065670873036e-05,3.62607875843063e-05,6.86224052153028e-05,4.1437723245734e-05,2.01197122881143e-05,4.87999284267716e-05,7.86986393005265e-05,5.01504513540622e-05,4.07803732219757e-05,0.000149800266311585,8.15018066233802e-05,6.0414095471532e-05,4.28335843857307e-05,7.06142656508674e-05,0.000107485096777928,4.26541092968897e-05,6.82319583330174e-05,7.70779740054533e-05,1.70146155547615e-05,5.08591564645621e-05,5.54995421287774e-05,6.53333224444463e-05,2.77744988438865e-05,8.10044552450385e-05,7.05548255090972e-05,4.30029844071179e-05,2.4113235755106e-05,0.00011686660021311,9.76438538076221e-05,3.59414872587428e-05,3.95284258792604e-05,5.14413876828741e-05,3.60706118297179e-05,2.37908310137273e-05,3.95864012794325e-05,3.49907274572238e-05,7.65398424670879e-05,5.657121844976e-05,2.30033124769967e-05,1.39920804824469e-05,5.41477149664284e-05,4.37604842826927e-05,0.000279388615936054,2.255172802616e-05,3.87401696819432e-05,2.87567039065982e-05
"Streptococcus",9.44010723961824e-06,0,2.97394821364844e-05,0.000176380841512995,6.64588719271079e-06,4.24974926479338e-05,7.64210494138506e-06,6.98680193115205e-06,3.86333080929054e-05,7.28501908675001e-06,1.36584033326504e-05,1.30876348026385e-05,0.00385107310011385,0.000114458219173182,5.38246239965552e-05,3.90576177977753e-05,9.95034776465437e-06,1.13873168065409e-05,0,7.38661545279953e-06,0.00367888464133123,0,8.25947981796106e-06,8.6788228044748e-06,3.40011730404699e-05,1.44690579196389e-05,0,6.46663217796172e-06,2.96713893628069e-05,0.000110499679550929,2.39691277634407e-05,8.41623323065529e-05,4.49781855799937e-05,4.15593051284183e-05,7.10489669480206e-06,1.29335989032308e-05,8.46548902308257e-05,2.95444977066084e-05,1.53994225216554e-05,0.00010989863467108,0.00159672076451943,0.00273510858573699,0.00435990108426859,0.00360515147510169,0.00400910416232781,0.00580085989217225,0.00745476497232824,0.00731238937448318,0.00686390028534518,0.00525771739211268,0.00666167491335191,0.00852350838603244,0.00634338454138232,0.00659029555773857,0.00268288649185027,0.00234900879530506,0.0029572870987375,0.0012050973051973,0.00155023377525331,0.00303897749232237,0.0032014678074626,0.00395570435230492,0.00811335122198854,0.00849774117916166,0.0060913453171229,0.00698154016397565,0.0072874559783979,0.00776755569896197,0.00702106318956871,0.00591315411718648,0.00223868175765646,0.0027891729377779,0.00350401753734886,0.00107797854037422,0.00103567589621272,0.00167842112660918,0.00278104792615721,0.00801346443977772,0.00963474675068166,0.00716315314855461,0.0106513604824354,0.0091019249091195,0.0133606644398893,0.0128804238388524,0.00781324791045326,0.00886344995458033,0.00812756405294528,0.00924340703945729,0.00873062248650878,0.0182496362766446,0.0182726521223448,0.00892354214224304,0.00912570217494187,0.00737283305799433,0.00733550622923259,0.00667426725571232,0.00293222296091536,0.000793231094658911,0.0028379894588963,0.00824285363759048,0.00979445633771285,0.00922541693740524,0.00504704252060389,0.0125520446476637,0.0080904324293849,0.0108085073412622,0.0072970136162993
"Subdoligranulum",0,8.63460924075881e-06,0.000158610571394583,0.000925999417943223,1.32917743854216e-05,0.000144491475002975,6.11368395310804e-05,0,1.54533232371622e-05,7.28501908675001e-06,9.56088233285529e-05,1.30876348026385e-05,0.0631491658350785,0.00135919135268154,3.07569279980316e-05,3.90576177977753e-05,6.96524343525806e-05,7.97112176457861e-05,0.000119553421986794,2.95464618111981e-05,0.0644389476051271,3.57682574599172e-05,9.91137578155328e-05,7.81094052402732e-05,0.000187006451722584,0.000108517934397291,2.73207248188294e-05,5.81996896016555e-05,0.000111267710110526,0.000950297244137992,0,0.000403979195071454,8.99563711599874e-05,0.00052364724461807,3.55244834740103e-05,0,0.000324510412551498,0.000206811483946259,0.000130895091434071,0.00148686388084402,0.00484576948436246,0.0338999374006838,0.03254327563249,0.026660498994082,0.0346761476897444,0.0327833890670852,0.0380030953480646,0.0338283433679362,0.0497792478812055,0.0506362061144204,0.0314326074706477,0.0599709336580384,0.0708069025644109,0.0622365235417424,0.0336830886271339,0.0394248394202184,0.0457092027029136,0.024572019520867,0.0244812917788002,0.0387690136553527,0.0369479340235523,0.0340355395312902,0.0393157589382841,0.0332018070566707,0.045672658561448,0.0522106533876566,0.0315816870135257,0.0594489521276177,0.077382146439318,0.0617496411327156,0.0369007989347537,0.0402800039845328,0.0533370157162954,0.0217808776601441,0.0241657709116302,0.0260940742639338,0.037561208646841,0.154098087230768,0.142960372286614,0.157427730420431,0.142616340320413,0.144002811976801,0.122940979509837,0.114764229222939,0.102551640340219,0.0993588330231861,0.0962320785062483,0.128049319604864,0.122455573505654,0.0786911817835626,0.0827229270747224,0.0368108466000613,0.0316364534249676,0.029909751329202,0.0576451835462613,0.0728864820356911,0.0366562860841877,0.0221617634779704,0.0352061549485673,0.158308796466691,0.144475227021506,0.115781351526966,0.0242870687768945,0.0219149704597646,0.0286970739132886,0.0288381823112385,0.0222001754158938
"Succiniclasticum",0.0111676468644684,0.00839284018201756,0.016148538800111,0.0112090024781508,0.0136639440682134,0.0171774865282948,0.0200605254711358,0.0118146820655781,0.0177713217227365,0.0183946731940438,0.00755309704295568,0.00692990262799707,0.00336617520977104,0.00624512658363677,0.0165702949589395,0.017802462192226,0.0180001791062598,0.0226265984945967,0.00808365060972245,0.00679568621657557,0.0039577243085226,0.0136366481565934,0.0117036829020508,0.00825356048705554,0.00797327507799019,0.013781777668456,0.0177243202262156,0.00832255561303673,0.0144202952303242,0.0139524262046307,0.0195588082549676,0.0222693531283139,0.0243653256741909,0.00703183442772837,0.00749566601301617,0.0173180889314261,0.0125007054574186,0.00800655887849087,0.0177093358999038,0.0135239966901117,0.0112326525424402,0,2.28267072474795e-05,7.34246736273257e-06,0,0,0,0,1.41962777359776e-05,2.97466330529713e-05,7.71920615683883e-06,0,1.50317169227069e-05,7.73508868279175e-06,9.1879674378434e-06,0,0,8.54678939856243e-06,6.20093510101323e-06,8.01841026997987e-06,0,0,1.81303937921532e-05,0,0,0,1.62666428089239e-05,0,0,0,0,9.05575629148668e-06,0,0,7.84602951676304e-06,8.26808436753289e-06,8.53082185937793e-06,0,0,8.50730777738077e-06,0,0,0,0,0,0,4.30029844071179e-05,0,6.8745058948888e-06,0,0,9.88210646981511e-06,0,7.21412236594357e-06,7.93027700457577e-06,7.9172802558865e-06,0,0,0,1.53355416513311e-05,0,0,0,6.81435648624522e-06,2.81896600327e-05,7.74803393638864e-06,0
"Tyzzerella",0,0,0,3.5276168302599e-05,0,0,0,0,0,0,0,0,0.000267045214971398,0,0,0,0,0,0,0,0.00021587587137396,0,8.25947981796106e-06,0,8.50029326011747e-06,0,0,6.46663217796172e-06,7.41784734070173e-06,2.20999359101859e-05,0,8.41623323065529e-06,6.42545508285624e-06,0,0,1.29335989032308e-05,0,0,0,1.29292511377741e-05,8.73827284065362e-05,0.000741561130639958,0.000745672436750999,0.000550685052204943,0.00108595400315373,0.000486248549785027,0.0014099229404186,0.000902089156478299,0.000794991553214747,0.000669299243691855,0.00108068886195744,0.000903413331238462,0.000563689384601509,0.000889535198521051,0.000762601297341002,0.000500608431786325,0.000717863886764775,0.00164098356452399,0.000775116887626654,0.000833914668077907,0.000589744069795743,0.00105073396858099,0.00109688882442527,0.00081203179504775,0.000538690402194542,0.000674010361651828,0.00103293181836667,0.000779116529075212,0.000481444332998997,0.00120709904737048,0.000615845539280959,0.000389397520533927,0.000699077390456299,0.0016705097910435,0.00146720751963469,0.000661446749402631,0.000870143829656549,0.00146319643980804,0.00204256631114451,0.00140370578326783,0.00163475860064664,0.00184998473762591,0.00124949979175003,0.00111792357846643,0.000876320924923598,0.00111123850176828,0.00133309251662065,0.000707321582149775,0.000728697624858213,0.0018357044515833,0.00179707436293714,0.00105738539227022,0.00105969258626721,0.00103883362069587,0.000761306592439274,0.000680886102006239,0.000377899856538017,0.00146817334186869,0.0011314243689952,0.00179425837320574,0.00181197442247688,0.000825752653238033,0.000466778499015389,0.000817722778349427,0.0005356035406213,0.00106922868322163,0.000790809357431451
"Tyzzerella 3",0,0,1.98263214243229e-05,8.81904207564974e-06,0,0,0,0,0,0,0,0,0.00103304333159988,3.57681934916195e-05,0,0,0,0,1.83928341518145e-05,0,0.000926467281313245,0,0,0,0,0,0,0,0,1.47332906067906e-05,0,2.52486996919659e-05,1.28509101657125e-05,0,0,0,0,0,2.30991337824832e-05,1.93938767066612e-05,0.000166821572412478,0.000751191794674243,0.000585885486018642,0.000844383746714246,0.000900002975216447,0.000588616665529243,0.000632034421566959,0.000492048630806345,0.000667225053590948,0.000862652358536168,0.000540344430978718,0.000667740288306689,0.00127769593843009,0.0011293229476876,0.00051452617651923,0.000793271822676792,0.000475974968398383,0.000145295419775561,0.000272841144444582,0.000585343949708531,0.000711437290547245,0.000700489312387329,0.000679889767205744,0.00066334991708126,0.000762454107721505,0.000623711080931543,0.000365999463200787,0.000936513807676265,0.00164493480441324,0.000872699986950281,0.000557589880159787,0.000860296847691235,0.000595510369647958,0.000178473268273878,0.000203996767435839,0.000446476555846776,0.000324171230656361,0.000917340773143901,0.00106945688932566,0.00100386231773093,0.00156210266284012,0.0014059884005957,0.00157616640397227,0.00133317594450655,0.0010530579181855,0.00112887720814555,0.00103207162577083,0.00110920884473487,0.00128553260234421,0.00154277289016043,0.00196240520432735,0.000583044281719091,0.000658449762340789,0.000432847341956614,0.000816818531471304,0.00151220052887432,0.00100773295076805,0.000146121517437168,0.00048085535682296,0.000989142436510858,0.00154612489331039,0.00141460905349794,0.000612646779957698,0.0011448118896892,0.00127417263347804,0.00175880370356022,0.00115745733224058
